매물ID,제조사,모델,등급,연식,주행km,연료,차체,시도,판매가,잔존율
42307448,기아,모닝 어반 (JA),스탠다드,2022.0,60377.0,가솔린,경차,경기,950.0,78.8
42307758,기아,더 뉴 K9,3.3 GDI 이그제큐티브,2016.0,159918.0,가솔린,대형차,경기,870.0,16.6
42247234,기아,카니발 4세대,가솔린 9인승 노블레스,2023.0,49448.0,가솔린,RV,경기,2540.0,70.3
42292825,기아,K5 3세대,2.0,2022.0,69124.0,가솔린,중형차,경기,3080.0,109.9
42312965,기아,더 뉴 기아 레이,시그니처,2023.0,49317.0,가솔린,경차,경기,1530.0,89.0
42320719,기아,더 뉴 모닝,럭셔리,2016.0,106030.0,가솔린,경차,경기,560.0,47.1
42293999,기아,레이,럭셔리,2012.0,72785.0,가솔린,경차,경기,710.0,51.6
42318213,기아,더 뉴 K5,프레스티지,2014.0,132542.0,가솔린,중형차,경기,739.0,27.9
42317712,기아,K3,노블레스,2015.0,107851.0,가솔린,준중형차,경기,680.0,34.0
42317516,기아,쏘렌토 4세대,가솔린 2.5T 4WD,2023.0,32377.0,가솔린,SUV,경기,2850.0,80.8
42325622,기아,K5 3세대,2.0,2022.0,31186.0,가솔린,중형차,경기,3450.0,
42318396,기아,더 뉴 K5 3세대,2.0,2024.0,26687.0,가솔린,중형차,경기,3199.0,102.0
42328639,기아,더 뉴 레이,밴,2020.0,50578.0,가솔린,경차,경기,800.0,61.5
42325117,기아,더 뉴 셀토스,가솔린 1.6 터보 2WD,2025.0,9991.0,가솔린,SUV,경기,2650.0,97.9
42280920,기아,카니발 4세대,가솔린 9인승 하이리무진,2023.0,72165.0,가솔린,RV,경기,3350.0,55.0
42305277,기아,더 뉴 셀토스,가솔린 1.6 터보 2WD,2024.0,32480.0,가솔린,SUV,경기,2670.0,99.4
42262711,기아,카니발 4세대,가솔린 9인승 노블레스,2023.0,32467.0,가솔린,RV,경기,2799.0,77.4
42309028,기아,올 뉴 모닝,디럭스,2013.0,143119.0,가솔린,경차,경기,249.0,24.1
42328676,기아,올 뉴 모닝,스마트 스페셜,2013.0,81147.0,가솔린,경차,경기,330.0,33.4
42274488,기아,더 뉴 카니발 4세대,가솔린 9인승 노블레스,2025.0,21719.0,가솔린,RV,경기,3300.0,82.7
42292476,기아,더 뉴 K3 2세대,1.6,2022.0,42652.0,가솔린,준중형차,경기,2350.0,120.0
42302305,기아,셀토스,가솔린 1.6 터보 2WD,2020.0,104012.0,가솔린,SUV,경기,1420.0,65.0
42283509,기아,K5 3세대,2.0,2022.0,43756.0,가솔린,중형차,경기,4299.0,
42317655,기아,더 뉴 K9 2세대,3.8 GDI AWD,2022.0,71685.0,가솔린,대형차,경기,3199.0,53.8
42319275,기아,올 뉴 모닝 (JA),터보 프레스티지,2017.0,116347.0,가솔린,경차,경기,730.0,47.3
42275087,기아,더 뉴 카니발 4세대,가솔린 9인승 하이리무진 (특장업체),2025.0,14942.0,가솔린,RV,경기,6200.0,
42274699,기아,타스만,2.5T 가솔린 4WD,2026.0,2566.0,가솔린,화물차,경기,4550.0,86.8
42311675,기아,K5 3세대,2.0,2022.0,65136.0,가솔린,중형차,경기,2150.0,76.7
42287896,기아,올 뉴 모닝 (JA),럭셔리,2018.0,133789.0,가솔린,경차,경기,650.0,55.1
42274190,기아,올 뉴 모닝 (JA),프레스티지,2017.0,123780.0,가솔린,경차,경기,760.0,60.1
42314641,기아,K3,노블레스,2015.0,121391.0,가솔린,준중형차,경기,650.0,32.5
42295274,기아,올 뉴 K7,2.4 GDI 프레스티지,2019.0,174533.0,가솔린,대형차,경기,969.0,31.7
42299990,기아,모닝 어반 (JA),시그니처,2021.0,37918.0,가솔린,경차,경기,1190.0,80.4
42322195,기아,더 뉴 기아 레이,프레스티지,2023.0,96011.0,가솔린,경차,경기,1340.0,84.5
42289973,기아,스팅어 마이스터,2.5 플래티넘,2023.0,48222.0,가솔린,중형차,경기,2670.0,68.8
42308015,기아,더 뉴 K3 2세대,1.6,2023.0,16705.0,가솔린,준중형차,경기,1999.0,114.1
42315646,기아,더 뉴 기아 레이,시그니처,2025.0,20240.0,가솔린,경차,경기,1820.0,99.3
42319122,기아,K3,럭셔리,2015.0,111760.0,가솔린,준중형차,경기,369.0,21.2
42274108,기아,더 K9,3.8 GDI AWD,2019.0,198035.0,가솔린,대형차,경기,1489.0,21.6
42283642,기아,레이,럭셔리,2014.0,100368.0,가솔린,경차,경기,630.0,45.3
42276588,기아,더 뉴 기아 레이,시그니처 X Line,2026.0,56.0,가솔린,경차,경기,2250.0,112.3
42318216,기아,더 뉴 K3,트렌디,2017.0,57138.0,가솔린,준중형차,경기,770.0,43.7
42328356,기아,더 뉴 K8,2.5 가솔린 2WD,2025.0,40694.0,가솔린,대형차,경기,684.0,16.7
42296446,기아,카니발 4세대,가솔린 7인승 시그니처,2022.0,89665.0,가솔린,RV,경기,2650.0,62.2
42288844,기아,더 뉴 기아 레이,시그니처,2026.0,11333.0,가솔린,경차,경기,1950.0,102.5
42285567,기아,더 K9,3.8 GDI AWD,2020.0,45991.0,가솔린,대형차,경기,2840.0,46.4
42318045,기아,K7 프리미어,2.5 GDI X 에디션,2020.0,109015.0,가솔린,대형차,경기,1780.0,49.9
42301882,기아,K8,2.5 가솔린 2WD,2023.0,49872.0,가솔린,대형차,경기,2390.0,66.9
42295953,기아,더 뉴 레이,럭셔리,2018.0,19288.0,가솔린,경차,경기,990.0,68.0
42277128,기아,모닝 어반 (JA),시그니처,2021.0,31483.0,가솔린,경차,경기,1350.0,91.2
42317855,기아,레이,터보 프레스티지,2015.0,88124.0,가솔린,경차,경기,790.0,50.2
42290023,기아,올 뉴 K3,스탠다드 LED 팩,2021.0,62755.0,가솔린,준중형차,경기,1400.0,75.1
42300767,기아,더 뉴 셀토스,가솔린 1.6 터보 2WD,2024.0,21648.0,가솔린,SUV,경기,2380.0,94.7
42301535,기아,K3,프레스티지,2013.0,87914.0,가솔린,준중형차,경기,550.0,29.9
42318901,기아,레이,터보,2013.0,143789.0,가솔린,경차,경기,549.0,35.2
42317789,기아,더 뉴 모닝,밴,2016.0,113336.0,가솔린,경차,경기,280.0,29.5
42321507,기아,K8,2.5 가솔린 2WD,2023.0,106123.0,가솔린,대형차,경기,2150.0,60.2
42321426,기아,올 뉴 K3,프레스티지,2021.0,111417.0,가솔린,준중형차,경기,1150.0,59.2
42316653,기아,더 뉴 쏘렌토,가솔린 2.0 터보 4WD,2019.0,156073.0,가솔린,SUV,경기,1590.0,48.5
42292275,기아,더 뉴 K3 2세대,1.6,2022.0,68267.0,가솔린,준중형차,경기,1580.0,80.7
42306448,기아,스팅어 마이스터,3.3 GT AWD 아크로 에디션,2022.0,94365.0,가솔린,중형차,경기,3390.0,67.7
42311805,기아,K7 프리미어,2.5 GDI 노블레스,2020.0,107837.0,가솔린,대형차,경기,1649.0,49.0
42322683,기아,더 뉴 K5 2세대,2.0,2019.0,115010.0,가솔린,중형차,경기,1290.0,48.0
42312825,기아,K5 3세대,2.0,2022.0,78682.0,가솔린,중형차,경기,3300.0,106.7
42311261,기아,더 K9,3.8 GDI AWD,2019.0,223843.0,가솔린,대형차,경기,1199.0,19.3
42295550,기아,올 뉴 K7,2.4 GDI 리미티드,2017.0,103515.0,가솔린,대형차,경기,1270.0,38.6
42311817,기아,올 뉴 K7,2.4 GDI 리미티드,2017.0,159167.0,가솔린,대형차,경기,849.0,25.8
42292751,기아,K5 3세대,2.0,2020.0,144491.0,가솔린,중형차,경기,1650.0,60.8
42318385,기아,더 뉴 K3 2세대,1.6,2022.0,34555.0,가솔린,준중형차,경기,1480.0,61.0
42316287,기아,더 뉴 레이,밴,2019.0,80243.0,가솔린,경차,경기,680.0,53.8
42274706,기아,타스만,2.5T 가솔린 4WD,2026.0,9723.0,가솔린,화물차,경기,4350.0,83.0
42311834,기아,더 뉴 K7,2.4 GDI 프레스티지,2016.0,122058.0,가솔린,대형차,경기,699.0,23.9
42297840,기아,카니발 4세대,가솔린 9인승 시그니처,2021.0,115272.0,가솔린,RV,경기,2350.0,59.0
42274787,기아,올 뉴 K7,2.4 GDI 리미티드,2018.0,148676.0,가솔린,대형차,경기,850.0,25.5
42292002,기아,더 뉴 카니발 4세대,가솔린 9인승 하이리무진,2024.0,59817.0,가솔린,RV,경기,4490.0,69.2
42316328,기아,더 뉴 K3 2세대,1.6,2023.0,21003.0,가솔린,준중형차,경기,2350.0,113.5
42284344,기아,더 뉴 레이,럭셔리,2019.0,105399.0,가솔린,경차,경기,910.0,62.5
42295607,기아,더 뉴 레이,밴,2018.0,62700.0,가솔린,경차,경기,650.0,51.4
42313133,기아,더 뉴 레이,밴,2022.0,18668.0,가솔린,경차,경기,930.0,72.9
42318755,기아,K7 프리미어,2.5 GDI 노블레스,2020.0,45395.0,가솔린,대형차,경기,1880.0,55.8
42309014,기아,더 뉴 셀토스,가솔린 1.6 터보 2WD,2024.0,36856.0,가솔린,SUV,경기,1699.0,77.7
42315376,기아,올 뉴 K3,럭셔리,2020.0,94366.0,가솔린,준중형차,경기,1290.0,71.8
42276673,기아,더 뉴 셀토스,가솔린 1.6 터보 2WD,2024.0,35681.0,가솔린,SUV,경기,2880.0,105.7
42305788,기아,올 뉴 K7,3.3 GDI 노블레스,2017.0,126748.0,가솔린,대형차,경기,740.0,18.6
42300746,기아,레이,디럭스 스페셜,2012.0,105484.0,가솔린,경차,경기,650.0,50.4
42317085,기아,카니발 4세대,가솔린 9인승 시그니처,2023.0,59082.0,가솔린,RV,경기,2599.0,64.8
42293116,기아,올 뉴 모닝 (JA),프레스티지,2017.0,39531.0,가솔린,경차,경기,970.0,76.7
42297088,기아,스포티지 5세대,가솔린 1.6 터보 2WD,2022.0,152943.0,가솔린,SUV,경기,2000.0,60.4
42326057,기아,더 뉴 기아 레이,밴,2024.0,56173.0,가솔린,경차,경기,1193.0,84.0
42293373,기아,K5 3세대,2.0,2023.0,50754.0,가솔린,중형차,경기,2339.0,88.2
42291911,기아,카니발 4세대,가솔린 9인승 프레스티지,2023.0,67289.0,가솔린,RV,경기,2139.0,67.3
42305976,기아,더 뉴 카니발 4세대,가솔린 7인승 하이리무진,2024.0,51414.0,가솔린,RV,경기,4570.0,67.0
42283953,기아,더 뉴 기아 레이,프레스티지,2023.0,35100.0,가솔린,경차,경기,1360.0,85.8
42296933,기아,더 뉴 K3 2세대,1.6,2022.0,37904.0,가솔린,준중형차,경기,995.0,57.2
42293316,기아,더 K9,3.8 GDI AWD,2020.0,87951.0,가솔린,대형차,경기,1770.0,26.0
42290663,기아,스팅어,2.0 터보 AWD,2020.0,27009.0,가솔린,중형차,경기,2390.0,59.1
42298237,기아,스포티지 더 볼드,가솔린 2.0 2WD,2019.0,98903.0,가솔린,SUV,경기,1650.0,71.7
42293394,기아,K5 3세대,2.0,2023.0,55004.0,가솔린,중형차,경기,3039.0,114.6
42279807,기아,더 뉴 레이,프레스티지,2022.0,57483.0,가솔린,경차,경기,1050.0,71.2
42292535,기아,올 뉴 모닝,밴,2015.0,84882.0,가솔린,경차,경기,390.0,43.0
42321673,기아,더 뉴 셀토스,가솔린 1.6 터보 2WD,2024.0,92283.0,가솔린,SUV,경기,2450.0,89.9
42318482,기아,더 뉴 K5,럭셔리,2014.0,130640.0,가솔린,중형차,경기,520.0,20.9
42296195,기아,카니발 4세대,가솔린 9인승 시그니처,2023.0,51758.0,가솔린,RV,경기,2890.0,72.1
42314657,기아,더 뉴 레이,밴,2022.0,35689.0,가솔린,경차,경기,930.0,70.7
42299947,기아,K5 3세대,2.0,2022.0,13235.0,가솔린,중형차,경기,3350.0,127.3
42296894,기아,더 뉴 K3 2세대,1.6,2023.0,72405.0,가솔린,준중형차,경기,1151.0,65.7
42277737,기아,카니발 4세대,가솔린 9인승 시그니처,2023.0,24169.0,가솔린,RV,경기,3190.0,79.6
42312861,기아,더 뉴 K5 2세대,1.6 터보,2019.0,111901.0,가솔린,중형차,경기,1250.0,47.2
42289448,기아,레이,럭셔리,2013.0,96036.0,가솔린,경차,경기,560.0,40.7
42325762,기아,K7 프리미어,2.5 GDI X 에디션,2020.0,105127.0,가솔린,대형차,경기,1830.0,53.4
42307488,기아,모닝 어반 (JA),스탠다드,2022.0,125739.0,가솔린,경차,경기,830.0,68.9
42284416,기아,더 뉴 카니발 4세대,가솔린 7인승 그래비티,2025.0,73320.0,가솔린,RV,경기,3750.0,81.4
42315301,기아,더 뉴 기아 레이,시그니처,2024.0,47837.0,가솔린,경차,경기,1590.0,89.8
42319733,기아,더 뉴 K3,트렌디,2018.0,60489.0,가솔린,준중형차,경기,870.0,46.8
42307515,기아,더 뉴 K9 2세대,3.3 GDI AWD,2023.0,59077.0,가솔린,대형차,경기,4100.0,
42322544,기아,카니발 4세대,가솔린 7인승 노블레스,2023.0,107108.0,가솔린,RV,경기,4209.0,109.4
42293928,기아,K5 3세대,1.6 터보,2021.0,139445.0,가솔린,중형차,경기,1640.0,56.1
42289504,기아,더 뉴 기아 레이,시그니처,2024.0,22590.0,가솔린,경차,경기,1570.0,88.7
42321844,기아,카니발 4세대,가솔린 4인승 하이리무진,2023.0,99462.0,가솔린,RV,경기,3570.0,41.1
42294286,기아,더 뉴 기아 레이,시그니처,2024.0,11301.0,가솔린,경차,경기,1860.0,105.1
42286941,기아,K3,노블레스,2013.0,85041.0,가솔린,준중형차,경기,600.0,30.9
42304269,기아,더 뉴 카니발,가솔린 9인승 하이리무진(특장업체),2019.0,124081.0,가솔린,RV,경기,1950.0,
42305371,기아,스팅어,2.0 터보 2WD,2018.0,116388.0,가솔린,중형차,경기,1470.0,38.9
42310832,기아,K5 3세대,1.6 터보,2021.0,91900.0,가솔린,중형차,경기,1670.0,61.3
42326503,기아,스포티지 5세대,가솔린 1.6 터보 2WD,2023.0,43857.0,가솔린,SUV,경기,2620.0,90.3
42301901,기아,더 뉴 쏘렌토 4세대,가솔린 2.5T 2WD,2025.0,10313.0,가솔린,SUV,경기,3480.0,90.8
42299426,기아,카니발 4세대,가솔린 7인승 하이리무진,2023.0,65892.0,가솔린,RV,경기,3450.0,54.8
42305184,기아,모닝 어반 (JA),시그니처,2021.0,59340.0,가솔린,경차,경기,1280.0,82.8
42315712,기아,K8,2.5 가솔린 2WD,2022.0,143178.0,가솔린,대형차,경기,1750.0,49.9
42298029,기아,카니발 4세대,가솔린 9인승 하이리무진,2021.0,79929.0,가솔린,RV,경기,3050.0,50.0
42282022,기아,더 뉴 K5 2세대,2.0,2019.0,136701.0,가솔린,중형차,경기,990.0,39.9
42305979,기아,더 뉴 셀토스,가솔린 2.0 2WD,2026.0,8019.0,가솔린,SUV,경기,3399.0,
42302044,기아,레이,럭셔리,2015.0,68558.0,가솔린,경차,경기,730.0,51.9
42274457,기아,K5 3세대,2.0,2020.0,119562.0,가솔린,중형차,경기,1670.0,64.4
42316104,기아,더 뉴 쏘렌토 4세대,가솔린 2.5T 2WD,2025.0,17805.0,가솔린,SUV,경기,3690.0,87.8
42285475,기아,더 뉴 K9,3.3 GDI 이그제큐티브,2015.0,246829.0,가솔린,대형차,경기,680.0,12.8
42313679,기아,더 뉴 기아 레이,프레스티지,2023.0,35264.0,가솔린,경차,경기,1350.0,85.2
42315812,기아,더 뉴 레이,밴,2022.0,30102.0,가솔린,경차,경기,900.0,70.6
42323623,기아,올 뉴 K3,프레스티지,2019.0,56930.0,가솔린,준중형차,경기,840.0,41.4
42327081,기아,더 뉴 K5 2세대,2.0,2019.0,160595.0,가솔린,중형차,경기,790.0,35.5
42302486,기아,K5 3세대,2.0,2020.0,107561.0,가솔린,중형차,경기,1510.0,58.3
42294434,기아,K5 3세대,2.0,2023.0,32400.0,가솔린,중형차,경기,3090.0,116.6
42305435,기아,더 뉴 레이,밴,2019.0,69468.0,가솔린,경차,경기,790.0,62.5
42322478,기아,올 뉴 모닝,럭셔리,2012.0,99785.0,가솔린,경차,경기,470.0,42.5
42316788,기아,K7 프리미어,2.5 GDI 노블레스,2020.0,88562.0,가솔린,대형차,경기,1829.0,54.3
42274641,기아,모닝 어반 (JA),시그니처,2021.0,45075.0,가솔린,경차,경기,1020.0,68.9
42297057,기아,K5 2세대,2.0 MX,2016.0,119505.0,가솔린,중형차,경기,839.0,35.8
42306360,기아,더 뉴 K3 2세대,1.6,2023.0,36193.0,가솔린,준중형차,경기,1590.0,90.8
42278292,기아,더 뉴 카니발,가솔린 9인승 하이리무진(특장업체),2019.0,159695.0,가솔린,RV,경기,1890.0,
42294716,기아,카니발 4세대,가솔린 9인승 시그니처,2021.0,134125.0,가솔린,RV,경기,2500.0,62.7
42284815,기아,카니발 4세대,가솔린 7인승 시그니처,2022.0,125905.0,가솔린,RV,경기,2510.0,58.9
42286427,기아,K5 3세대,1.6 터보,2023.0,27024.0,가솔린,중형차,경기,2450.0,74.6
42311470,기아,올 뉴 K3,프레스티지,2020.0,52748.0,가솔린,준중형차,경기,1340.0,66.6
42289560,기아,포르테 쿱,1.6 GDI 프레스티지,2011.0,139335.0,가솔린,스포츠카,경기,290.0,17.2
42304451,기아,카니발 4세대,가솔린 7인승 시그니처,2021.0,84554.0,가솔린,RV,경기,2490.0,58.8
42313273,기아,스포티지 5세대,가솔린 1.6 터보 2WD,2022.0,41539.0,가솔린,SUV,경기,2350.0,89.6
42307217,기아,K7 프리미어,2.5 GDI X 에디션,2020.0,74413.0,가솔린,대형차,경기,1880.0,52.7
42275745,기아,K7 프리미어,2.5 GDI 프레스티지,2020.0,48323.0,가솔린,대형차,경기,1930.0,60.5
42283350,기아,셀토스,가솔린 1.6 터보 4WD,2023.0,16477.0,가솔린,SUV,경기,2190.0,82.1
42286739,기아,더 뉴 레이,스탠다드,2022.0,66369.0,가솔린,경차,경기,990.0,73.1
42317250,기아,올 뉴 모닝,디럭스,2012.0,140139.0,가솔린,경차,경기,329.0,32.9
42306383,기아,더 뉴 K3 2세대,1.6,2023.0,35465.0,가솔린,준중형차,경기,1850.0,105.6
42301187,기아,K7 프리미어,2.5 GDI X 에디션,2020.0,7976.0,가솔린,대형차,경기,2230.0,63.6
42284348,기아,더 K9,3.8 GDI AWD,2019.0,56902.0,가솔린,대형차,경기,3019.0,39.0
42301912,기아,더 뉴 레이,프레스티지,2018.0,34792.0,가솔린,경차,경기,970.0,61.8
42284728,기아,쏘렌토 4세대,가솔린 2.5T 4WD,2023.0,82677.0,가솔린,SUV,경기,2950.0,69.9
42300743,기아,올 뉴 K3,럭셔리,2019.0,90376.0,가솔린,준중형차,경기,1220.0,67.9
42309006,기아,스포티지 더 볼드,가솔린 2.0 2WD,2019.0,57509.0,가솔린,SUV,경기,1900.0,76.2
42312940,기아,더 뉴 기아 레이,시그니처,2024.0,19579.0,가솔린,경차,경기,1660.0,93.8
42317079,기아,올 뉴 카니발,가솔린 9인승 하이리무진,2018.0,108837.0,가솔린,RV,경기,1679.0,31.1
42320778,기아,더 뉴 쏘렌토 4세대,가솔린 2.5T 4WD,2025.0,14749.0,가솔린,SUV,경기,4450.0,101.8
42300740,기아,셀토스,가솔린 1.6 터보 2WD,2020.0,43425.0,가솔린,SUV,경기,2030.0,85.2
42312226,기아,모닝 어반 (JA),밴,2021.0,44717.0,가솔린,경차,경기,770.0,62.3
42327086,기아,카니발 4세대,가솔린 9인승 노블레스,2021.0,89129.0,가솔린,RV,경기,2199.0,61.3
42294874,기아,더 뉴 K5 2세대,2.0,2019.0,57606.0,가솔린,중형차,경기,1380.0,55.6
42312029,기아,더 뉴 기아 레이,스탠다드,2023.0,19371.0,가솔린,경차,경기,1390.0,100.0
42315127,기아,레이,밴 고급형,2017.0,102000.0,가솔린,경차,경기,510.0,42.0
42315937,기아,K8,2.5 가솔린 2WD,2022.0,148151.0,가솔린,대형차,경기,1790.0,51.0
42316275,기아,K7 프리미어,2.5 GDI X 에디션,2020.0,166540.0,가솔린,대형차,경기,1350.0,37.8
42323954,기아,스팅어,3.3 터보 AWD,2020.0,49200.0,가솔린,중형차,경기,2330.0,45.0
42294459,기아,K8,2.5 가솔린 2WD,2023.0,81261.0,가솔린,대형차,경기,2650.0,67.4
42274980,기아,K3,럭셔리,2015.0,105813.0,가솔린,준중형차,경기,500.0,28.7
42325925,기아,K8,2.5 가솔린 2WD,2022.0,80035.0,가솔린,대형차,경기,1980.0,56.4
42324453,기아,더 뉴 K3 2세대,1.6,2023.0,70738.0,가솔린,준중형차,경기,1430.0,81.6
42091117,기아,K5 3세대,1.6 터보,2021.0,132872.0,가솔린,중형차,경기,1670.0,57.2
42293918,기아,K5 3세대,2.0,2023.0,24136.0,가솔린,중형차,경기,3799.0,
42304233,기아,더 뉴 K9 2세대,3.8 GDI AWD,2022.0,195846.0,가솔린,대형차,경기,2390.0,30.2
42313993,기아,K7 프리미어,2.5 GDI X 에디션,2020.0,58318.0,가솔린,대형차,경기,2120.0,60.5
42281998,기아,K5 3세대,1.6 터보,2023.0,51478.0,가솔린,중형차,경기,2310.0,70.3
42311820,기아,더 뉴 쏘렌토 4세대,가솔린 2.5T 2WD,2024.0,35122.0,가솔린,SUV,경기,3350.0,79.9
42316920,기아,더 뉴 K3 2세대,1.6,2023.0,45996.0,가솔린,준중형차,경기,2190.0,105.7
42275572,기아,더 뉴 기아 레이,시그니처,2023.0,49648.0,가솔린,경차,경기,1530.0,89.0
42317067,기아,포르테 해치백,1.6 GDI 럭셔리,2011.0,142270.0,가솔린,준중형차,경기,290.0,18.9
42319670,기아,올 뉴 쏘울,1.6 GDi 럭셔리,2015.0,274556.0,가솔린,준중형차,경기,299.0,20.6
42306482,기아,더 뉴 레이,시그니처,2021.0,67792.0,가솔린,경차,경기,1280.0,81.5
42298627,기아,K3,노블레스,2015.0,163773.0,가솔린,준중형차,경기,500.0,25.0
42317784,기아,레이,밴 고급형,2017.0,181723.0,가솔린,경차,경기,380.0,31.3
42316271,기아,K5 2세대,2.0 SX,2016.0,82682.0,가솔린,중형차,경기,699.0,27.7
42301597,기아,K8,2.5 가솔린 2WD,2023.0,92077.0,가솔린,대형차,경기,2310.0,58.7
42275526,기아,더 뉴 기아 레이,시그니처,2023.0,62631.0,가솔린,경차,경기,1450.0,84.3
42305307,기아,K8,2.5 가솔린 2WD,2023.0,78304.0,가솔린,대형차,경기,2290.0,64.1
42276377,기아,카니발 4세대,가솔린 9인승 노블레스,2021.0,28927.0,가솔린,RV,경기,2590.0,72.1
42327499,기아,더 뉴 레이,시그니처,2022.0,91030.0,가솔린,경차,경기,1090.0,69.0
42283347,기아,올 뉴 K3,프레스티지,2019.0,44189.0,가솔린,준중형차,경기,1030.0,51.7
42298368,기아,더 뉴 쏘렌토 4세대,가솔린 2.5T 2WD,2026.0,197.0,가솔린,SUV,경기,3214.0,82.6
42290095,기아,더 뉴 기아 레이,프레스티지,2025.0,46654.0,가솔린,경차,경기,1490.0,89.0
42316442,기아,더 K9,3.8 GDI AWD,2019.0,131075.0,가솔린,대형차,경기,1790.0,28.9
42293816,기아,K7 프리미어,2.5 GDI X 에디션,2020.0,98727.0,가솔린,대형차,경기,1680.0,47.1
42283239,기아,K8,2.5 가솔린 2WD,2022.0,74909.0,가솔린,대형차,경기,2259.0,58.4
42316664,기아,쏘렌토 4세대,가솔린 2.5T 2WD,2022.0,47058.0,가솔린,SUV,경기,2990.0,77.7
42273780,기아,더 뉴 쏘렌토 4세대,가솔린 2.5T 2WD,2024.0,25385.0,가솔린,SUV,경기,3499.0,91.5
42302790,기아,K8,2.5 가솔린 2WD,2023.0,81741.0,가솔린,대형차,경기,2550.0,64.9
42283147,기아,스팅어 마이스터,2.5 AWD 마스터즈,2021.0,77031.0,가솔린,중형차,경기,2440.0,55.2
42308842,기아,더 뉴 카니발 4세대,가솔린 7인승 하이리무진,2024.0,56667.0,가솔린,RV,경기,3960.0,58.1
42291764,기아,레이,프레스티지,2016.0,97160.0,가솔린,경차,경기,890.0,58.0
42274418,기아,K5 3세대,1.6 터보,2020.0,69583.0,가솔린,중형차,경기,1750.0,61.9
42300453,기아,더 뉴 모닝 (JA),시그니처,2024.0,12599.0,가솔린,경차,경기,1680.0,101.5
42283363,기아,K5 3세대,1.6 터보,2020.0,91987.0,가솔린,중형차,경기,1930.0,68.2
42313844,기아,레이,터보 프레스티지,2015.0,118278.0,가솔린,경차,경기,750.0,47.8
42283952,기아,더 K9,3.8 GDI AWD,2019.0,156998.0,가솔린,대형차,경기,1500.0,24.2
42292748,기아,더 뉴 셀토스,가솔린 1.6 터보 2WD,2023.0,31053.0,가솔린,SUV,경기,2650.0,98.7
42295484,기아,K5 3세대,1.6 터보,2023.0,85424.0,가솔린,중형차,경기,2290.0,69.7
42315208,기아,K8,3.5 가솔린 4WD,2022.0,35668.0,가솔린,대형차,경기,2480.0,61.0
42283974,기아,K5 3세대,1.6 터보,2020.0,105951.0,가솔린,중형차,경기,1830.0,58.3
42294991,기아,스포티지 4세대,가솔린 2.0 2WD 노블레스,2018.0,133399.0,가솔린,SUV,경기,1250.0,53.4
42297634,기아,카니발 4세대,가솔린 7인승 시그니처,2021.0,53489.0,가솔린,RV,경기,2579.0,60.9
42316795,기아,스포티지 5세대,가솔린 1.6 터보 2WD,2022.0,109635.0,가솔린,SUV,경기,1820.0,69.4
42288485,기아,레이,밴,2016.0,168759.0,가솔린,경차,경기,420.0,36.1
42307688,기아,스포티지 더 볼드,가솔린 2.0 2WD,2021.0,39564.0,가솔린,SUV,경기,1920.0,71.0
42324093,기아,더 뉴 셀토스,가솔린 1.6 터보 2WD,2023.0,48351.0,가솔린,SUV,경기,2550.0,96.2
42285891,기아,스포티지 더 볼드,가솔린 2.0 2WD,2021.0,76671.0,가솔린,SUV,경기,2390.0,87.3
42275025,기아,더 뉴 레이,프레스티지,2021.0,61645.0,가솔린,경차,경기,1150.0,78.2
42285596,기아,스팅어,2.0 터보 2WD,2019.0,112835.0,가솔린,중형차,경기,1770.0,46.9
42282434,기아,모닝 어반 (JA),프레스티지,2023.0,32748.0,가솔린,경차,경기,1580.0,114.9
42302007,기아,셀토스,가솔린 1.6 터보 4WD,2022.0,47052.0,가솔린,SUV,경기,1999.0,73.8
42325277,기아,더 뉴 K5,럭셔리,2015.0,154287.0,가솔린,중형차,경기,569.0,22.9
42274788,기아,K5 3세대,1.6 터보,2020.0,94119.0,가솔린,중형차,경기,1750.0,64.6
42285503,기아,올 뉴 K3,프레스티지,2019.0,85587.0,가솔린,준중형차,경기,1230.0,61.1
42288648,기아,K5 3세대,2.0,2022.0,44269.0,가솔린,중형차,경기,3750.0,
42293811,기아,쏘렌토 4세대,가솔린 2.5T 4WD,2022.0,35737.0,가솔린,SUV,경기,3090.0,74.0
42307292,기아,스팅어 마이스터,3.3 GT 마스터즈 터보 패키지,2021.0,117978.0,가솔린,중형차,경기,2249.0,48.4
42318537,기아,스팅어 마이스터,3.3 GT AWD 아크로 에디션,2023.0,83274.0,가솔린,중형차,경기,3690.0,73.7
42274792,기아,더 뉴 K3 2세대,1.6,2022.0,98810.0,가솔린,준중형차,경기,1020.0,58.7
42321867,기아,스팅어,2.0 터보 AWD,2018.0,86497.0,가솔린,중형차,경기,1490.0,37.0
42292489,기아,올 뉴 K7,2.4 GDI 리미티드,2017.0,99828.0,가솔린,대형차,경기,940.0,28.6
42305199,기아,더 뉴 레이,밴,2022.0,43801.0,가솔린,경차,경기,940.0,73.7
42299750,기아,K5 3세대,1.6 터보,2020.0,130615.0,가솔린,중형차,경기,1730.0,55.1
42319618,기아,셀토스,가솔린 1.6 터보 2WD,2023.0,111895.0,가솔린,SUV,경기,1550.0,62.3
42324314,기아,더 뉴 카니발,가솔린 7인승 리무진,2020.0,175834.0,가솔린,RV,경기,1280.0,37.4
42323002,기아,K5 3세대,1.6 터보,2020.0,148342.0,가솔린,중형차,경기,1459.0,51.6
